date,ticker,name,close,sma5,sma20,sma60,volume,volume_ma20,volume_ratio,next_close,ret_1d,ret_2d,ret_3d,ret_5d,hit_2pct_1d,hit_2pct_2d,hit_2pct_3d,hit_2pct_5d,prev_prev_day_change_pct,prev_day_change_pct,day_change_pct,rsi,recent_high,volume_change_pct,open_price,high_price,low_price,hh20,vol_today_vs_yday_pct,is_pullback,is_breakout,long_upper_wick,is_high_zone,big_bearish_yesterday,weekly_sma20_ok,first_sma20_touch,sma20_touch_count,trend_start_days_ago,atr_pct,day_of_week,cum_ret_1d,cum_ret_2d,cum_ret_3d,ret_4d,cum_ret_4d,hit_2pct_4d,cum_ret_5d,days_to_target,pos_within_3d,pos_within_5d,max_ret_3d,max_ret_5d,max_high_ret_5d
2026-01-29,GLW,Corning Inc.,102.81,100.87,92.63,88.15,11681800,7300055.0,1.6,103.06,0.243,6.886,2.202,2.826,1,1,1,1,15.58,-4.98,-1.23,65.0,,-27.2,104.78,105.28,99.31,113.78,-37.0,False,False,False,False,False,True,False,1,9,4.67,3,0.243,7.146,9.505,-2.748,6.495,1,9.505,1.0,1,1,13.884,13.884,13.884
2026-01-29,DOW,Dow Inc.,26.84,27.51,26.41,23.84,23608400,12068535.0,1.96,27.23,1.436,4.828,5.575,-5.556,1,1,1,1,-1.31,-0.11,-2.23,57.2,,39.2,26.29,27.24,25.52,28.75,32.4,True,False,False,False,False,True,False,2,18,3.82,3,1.436,6.333,12.261,6.264,19.293,1,12.666,1.0,1,1,14.672,20.95,20.95
2026-01-29,EOG,EOG Resources,112.08,109.52,106.56,106.21,8827700,4481985.0,1.97,112.13,0.045,-3.318,1.863,-1.901,0,0,0,1,0.92,2.24,0.95,62.9,,58.5,113.83,115.45,111.99,115.45,76.9,False,False,False,False,False,True,False,0,1,2.82,3,0.045,-3.274,-1.472,3.84,2.311,1,0.366,4.0,1,1,0.348,2.579,2.579
2026-01-29,FAST,Fastenal,43.32,43.51,42.38,41.32,12440800,9408595.0,1.32,43.36,0.092,3.321,3.438,-1.968,0,1,1,1,0.5,-0.75,-0.14,56.4,,-0.3,43.49,44.13,43.08,44.7,167.8,True,False,True,False,False,True,False,2,11,2.63,3,0.092,3.416,6.971,4.186,11.45,1,9.257,2.0,1,1,7.364,11.842,11.842
2026-01-29,FITB,Fifth Third Bancorp,49.79,50.31,49.5,46.09,12722700,9633510.0,1.32,50.22,0.864,3.445,1.54,-0.555,0,1,1,1,0.69,-2.26,0.2,54.9,,76.5,50.08,50.31,49.3,53.33,-3.5,True,False,False,False,False,True,False,3,34,2.75,3,0.864,4.338,5.945,2.54,8.636,1,8.034,2.0,1,1,6.306,11.187,11.187
2026-01-29,DOC,Healthpeak Properties,17.03,17.46,17.02,16.89,12287300,9319245.0,1.32,17.13,0.583,-1.856,-2.778,-0.596,0,0,0,0,-0.28,-3.16,-0.06,50.0,,19.1,17.15,17.27,16.9,18.08,23.5,True,False,False,False,True,False,True,1,2,2.53,3,0.583,-1.284,-4.026,2.006,-2.1,0,-2.684,,1,1,1.05,1.05,1.05
2026-01-29,IR,Ingersoll Rand,88.85,86.86,85.29,80.89,8478000,3026720.0,2.8,86.07,-3.128,3.311,5.374,-1.447,0,0,1,1,-0.6,-1.18,4.25,61.2,,-16.3,86.3,88.85,85.39,90.83,189.2,False,False,False,True,False,True,False,2,23,2.53,3,-3.128,0.079,5.457,3.937,9.61,1,8.023,3.0,1,1,5.795,11.894,11.894
2026-01-29,IQV,IQVIA,235.62,238.23,238.19,227.39,1450200,1202470.0,1.21,230.15,-2.322,0.469,-11.876,-10.655,0,0,0,0,0.67,-0.53,-1.73,50.7,,20.9,240.33,240.33,233.65,247.05,-8.8,False,False,False,False,False,True,False,2,22,2.53,3,-2.322,-1.863,-13.518,-0.604,-14.04,0,-23.198,,0,0,-0.318,-0.318,-0.318
2026-01-29,LYB,LyondellBasell,49.35,49.93,48.23,44.86,10277400,5748160.0,1.79,48.41,-1.902,2.551,6.368,-5.639,1,1,1,1,-0.85,0.08,-1.03,57.3,,5.6,49.39,50.25,48.37,52.28,97.4,True,False,False,False,False,True,True,1,13,3.74,3,-1.902,0.601,7.007,6.829,14.314,1,7.868,1.0,1,1,9.55,15.075,15.075
2026-01-29,TAP,Molson Coors Beverage Company,47.09,47.96,47.93,46.35,4383100,2873080.0,1.53,47.55,0.988,0.812,1.838,-0.351,0,1,1,1,-1.38,-1.49,-0.36,46.1,,-20.1,47.41,48.11,46.88,50.18,65.8,False,False,True,False,False,True,False,2,12,2.57,3,0.988,1.808,3.679,4.035,7.862,1,7.484,2.0,1,1,5.718,9.06,9.06
2026-01-29,NTRS,Northern Trust,149.82,148.99,144.99,136.11,1584300,1016750.0,1.56,148.6,-0.816,1.466,-1.174,-2.202,0,0,0,0,0.21,0.19,0.27,64.3,,7.7,150.43,152.21,147.67,156.72,54.1,False,False,False,False,False,True,False,4,36,2.65,3,-0.816,0.637,-0.544,0.641,0.093,0,-2.111,,1,1,1.274,1.274,1.274
2026-01-29,PKG,Packaging Corporation of America,218.92,220.44,215.93,204.44,1654100,1024410.0,1.61,221.25,1.063,0.526,0.313,-0.232,1,1,1,1,0.81,-2.69,1.19,56.7,,32.6,217.58,221.75,216.45,229.77,-31.0,True,False,False,False,False,True,False,4,20,2.77,3,1.063,1.594,1.912,3.578,5.558,1,5.313,1.0,1,1,3.628,6.353,6.353
2026-01-29,OKE,Oneok,77.5,77.16,73.89,71.59,7729100,4494075.0,1.72,78.12,0.802,-3.584,3.917,0.149,0,0,0,1,0.31,1.96,-0.88,63.1,,-18.3,79.19,80.33,77.39,80.33,56.5,False,False,False,False,False,True,False,1,10,2.72,3,0.802,-2.811,0.995,2.645,3.667,1,3.821,4.0,1,1,1.279,4.273,4.273
2026-01-29,RJF,Raymond James Financial,167.61,168.73,168.39,162.83,2155300,1204775.0,1.79,165.86,-1.044,0.892,-0.681,-1.442,0,0,0,1,-0.39,-0.42,-0.42,50.7,,13.5,168.0,173.47,165.56,174.7,42.4,False,False,True,False,True,True,False,4,16,2.54,3,-1.044,-0.161,-0.841,2.22,1.36,1,-0.101,4.0,1,1,1.265,2.291,2.291
2026-01-29,SW,Smurfit Westrock,41.75,42.56,41.53,37.76,7174400,5284320.0,1.36,41.27,-1.163,0.793,-2.526,-2.748,0,0,0,1,-0.97,-1.28,-0.68,55.6,,3.2,42.95,43.13,40.86,44.22,81.1,True,False,False,False,False,True,False,3,17,3.29,3,-1.163,-0.38,-2.896,8.533,5.389,1,2.493,4.0,1,1,0.641,5.864,5.864
2026-01-29,SBUX,Starbucks,93.28,95.13,90.94,86.42,16602900,11649860.0,1.43,91.36,-2.056,-0.283,1.472,-0.928,0,0,0,1,-0.63,-0.59,-1.35,58.5,,58.3,96.14,96.28,92.02,104.15,-36.0,True,False,False,False,True,True,False,2,16,3.08,3,-2.056,-2.333,-0.895,4.224,3.291,1,2.333,4.0,1,1,0.554,3.803,3.803
2026-01-29,TMO,Thermo Fisher Scientific,591.58,614.73,614.67,588.7,3950400,2551685.0,1.55,578.04,-2.288,0.546,-2.008,-4.044,0,0,0,0,-0.43,-2.55,-2.61,42.6,,42.7,585.22,595.76,571.64,643.35,69.0,False,False,False,False,True,True,False,4,22,2.83,3,-2.288,-1.755,-3.727,-0.854,-4.549,0,-8.41,,0,0,-0.559,-0.559,-0.559
2026-01-29,UPS,United Parcel Service,104.53,104.91,104.62,98.21,10939800,6046410.0,1.81,104.76,0.217,3.813,1.433,-0.163,0,1,1,1,0.22,-3.26,2.21,54.2,,-35.9,102.94,105.74,102.78,111.12,18.2,False,False,False,False,True,True,False,6,42,2.56,3,0.217,4.038,5.529,4.372,10.142,1,9.963,2.0,1,1,7.84,10.322,10.322
2026-01-29,VLO,Valero Energy,181.38,182.84,181.04,174.44,6555800,3964445.0,1.65,180.33,-0.581,-0.667,6.686,-1.055,0,0,1,1,-0.2,0.61,-0.83,53.9,,16.8,190.6,193.32,180.89,193.32,137.8,True,False,False,False,False,True,True,1,8,3.54,3,-0.581,-1.244,5.359,2.673,8.176,1,7.035,3.0,1,1,5.781,8.696,8.696
2026-01-30,AES,AES Corporation,14.65,14.74,14.31,13.93,12058200,9246515.0,1.3,14.73,0.546,9.233,-2.113,2.951,0,1,1,1,1.81,-0.99,-1.44,56.3,,-1.2,14.83,14.93,14.49,15.17,11.9,True,False,False,False,False,True,False,2,3,3.46,4,0.546,9.829,7.509,-1.016,6.416,1,9.556,2.0,1,1,10.512,10.512,10.512
2026-01-30,ALB,Albemarle Corporation,170.21,183.46,171.57,140.16,6911300,3767705.0,1.83,164.52,-3.341,3.462,-1.16,4.403,0,1,1,1,-5.07,-1.97,-5.57,53.1,,-39.4,167.0,172.95,165.6,195.21,156.5,False,False,False,False,False,True,False,2,54,5.76,4,-3.341,0.006,-1.155,-7.222,-8.293,1,-4.255,2.0,1,1,2.895,2.895,2.895
2026-01-30,ARE,Alexandria Real Estate Equities,54.64,55.72,55.15,51.3,5352100,2913180.0,1.84,54.15,-0.897,-0.609,2.768,1.378,0,0,1,1,-6.07,-1.03,1.09,51.2,,4.5,54.35,55.03,53.18,59.76,67.3,False,False,False,False,False,False,True,1,7,3.67,4,-0.897,-1.501,1.226,-0.307,0.915,1,2.306,3.0,1,1,3.441,3.441,3.441
2026-01-30,AMP,Ameriprise Financial,525.64,507.91,503.49,481.34,1159300,589495.0,1.97,530.61,0.947,-0.4,2.915,1.49,0,0,1,1,0.27,4.34,1.12,64.5,,121.6,525.7,531.51,515.9,541.4,-4.3,False,False,False,True,False,True,False,0,1,2.74,4,0.947,0.542,3.473,-1.921,1.485,1,2.997,3.0,1,1,4.361,4.361,4.361
2026-01-30,ADI,Analog Devices,309.91,310.04,298.92,271.34,4405600,3650120.0,1.21,315.87,1.924,-1.758,2.939,-0.518,1,1,1,1,4.54,0.34,-2.45,63.7,,-19.5,313.98,316.33,308.3,318.26,40.7,True,False,False,True,False,True,False,1,17,2.81,4,1.924,0.132,3.075,0.524,3.616,1,3.078,1.0,1,1,3.928,5.427,5.427
2026-01-30,APA,APA Corporation,26.41,25.98,25.34,24.75,8923200,6332055.0,1.41,25.89,-1.969,2.202,3.477,3.701,0,0,1,1,0.7,0.96,0.57,58.5,,100.0,26.24,26.6,25.55,27.49,-25.0,False,False,False,False,False,True,False,4,12,4.04,4,-1.969,0.189,3.673,-3.287,0.265,1,3.976,3.0,1,1,4.203,4.695,4.695
2026-01-30,AMAT,Applied Materials,321.92,330.1,310.69,269.16,9814100,7860815.0,1.25,327.99,1.886,-2.963,-6.612,6.092,1,1,1,1,1.21,1.36,-5.57,59.5,,-13.2,332.52,340.53,321.14,344.17,33.5,True,False,False,False,False,True,False,0,18,4.12,4,1.886,-1.132,-7.669,2.147,-5.687,1,0.059,1.0,1,1,5.001,5.001,5.001
2026-01-30,CAT,Caterpillar Inc.,657.36,648.14,631.65,593.16,3300100,2522930.0,1.31,690.91,5.104,1.734,-1.575,7.06,1,1,1,1,0.68,3.41,-1.18,62.9,,63.3,655.65,677.83,650.31,679.99,-25.7,False,False,True,False,False,True,False,3,17,2.95,4,5.104,6.926,5.242,-1.953,3.187,1,10.472,1.0,1,1,10.01,10.655,10.655
2026-01-30,CIEN,Ciena,251.81,248.48,241.36,219.69,3246900,2464640.0,1.32,268.49,6.624,2.991,-8.325,7.25,1,1,1,1,3.95,-1.47,-0.68,58.3,,9.1,254.01,269.9,247.47,269.9,43.5,False,False,True,False,False,True,False,1,1,6.06,4,6.624,9.813,0.671,-0.205,0.465,1,7.748,1.0,1,1,13.566,13.566,13.566
2026-01-30,CMCSA,Comcast,29.75,29.11,28.42,26.72,51300200,38909147.0,1.32,29.59,-0.538,0.575,2.487,1.686,0,0,1,1,-1.01,2.92,1.74,64.4,,42.0,29.64,29.85,28.9,30.11,-22.2,False,False,False,True,False,True,False,4,21,2.86,4,-0.538,0.034,2.521,1.148,3.697,1,5.445,3.0,1,1,4.639,5.647,5.647
2026-01-30,DOW,Dow Inc.,27.23,27.37,26.62,23.92,18949400,12569015.0,1.51,28.54,4.828,5.575,6.264,3.856,1,1,1,1,-0.11,-2.23,1.44,59.7,,32.4,26.97,27.67,26.6,28.75,-19.7,True,False,False,False,False,True,False,2,19,3.85,4,4.828,10.672,17.604,-5.556,11.071,1,15.354,1.0,1,1,19.238,19.238,19.238
2026-01-30,EOG,EOG Resources,112.13,110.28,106.97,106.33,6757700,4701000.0,1.44,108.41,-3.318,1.863,3.84,1.076,0,0,1,1,2.24,0.95,0.04,63.0,,76.9,111.5,112.47,109.83,115.45,-23.4,False,False,False,True,False,True,False,0,2,2.87,4,-3.318,-1.516,2.265,-1.901,0.321,1,1.4,3.0,1,1,2.533,2.533,2.533
2026-01-30,FITB,Fifth Third Bancorp,50.22,50.21,49.67,46.25,104196200,14607430.0,7.13,51.95,3.445,1.54,2.54,2.398,1,1,1,1,-2.26,0.2,0.86,57.1,,-3.5,49.66,50.49,49.1,53.33,719.0,False,False,False,False,False,True,False,3,35,2.79,4,3.445,5.038,7.706,-0.555,7.109,1,9.677,1.0,1,1,10.235,10.235,10.235
2026-01-30,FCX,Freeport-McMoRan,60.23,62.61,58.87,49.26,40774400,24859115.0,1.64,60.76,0.88,6.435,-4.345,2.448,0,1,1,1,1.21,2.36,-7.52,58.4,,113.3,61.74,61.92,58.66,69.44,-15.5,True,False,False,False,True,True,True,1,37,4.81,4,0.88,7.372,2.706,-4.268,-1.677,1,0.731,2.0,1,1,8.999,8.999,8.999
2026-01-30,DOC,Healthpeak Properties,17.13,17.29,17.08,16.89,12419900,9698090.0,1.28,16.81,-1.856,-2.778,2.006,1.019,0,0,0,0,-3.16,-0.06,0.58,51.9,,23.5,17.08,17.15,16.75,18.08,1.1,True,False,False,False,False,False,True,1,3,2.5,4,-1.856,-4.582,-2.668,-0.596,-3.248,0,-2.262,,1,1,0.464,0.464,0.464
2026-01-30,IRM,Iron Mountain,92.13,92.59,90.68,87.97,2720800,1968335.0,1.38,89.42,-2.941,-0.906,1.648,7.678,0,0,0,1,0.57,0.86,-0.97,57.2,,-15.5,92.73,92.73,90.13,96.5,129.2,True,False,False,False,False,False,True,1,4,2.68,4,-2.941,-3.821,-2.236,-1.243,-3.452,0,3.962,5.0,1,1,0.347,4.678,4.678
2026-01-30,KLAC,KLA Corporation,1426.09,1577.79,1470.17,1288.29,2788100,1263850.0,2.21,1408.62,-1.225,-3.893,-3.565,8.409,0,0,0,0,0.67,3.53,-15.24,49.1,,38.0,1538.0,1582.94,1415.0,1691.15,85.1,False,False,False,False,False,True,False,5,40,5.62,4,-1.225,-5.07,-8.454,1.821,-6.787,0,1.051,,1,1,1.495,1.495,1.495
2026-01-30,LRCX,Lam Research,233.18,236.22,218.0,179.57,18352900,14186285.0,1.29,237.22,1.73,-3.116,-8.831,8.298,1,1,1,1,0.47,3.59,-5.93,63.5,,7.5,243.97,251.57,231.72,251.57,9.2,True,False,False,False,False,True,False,2,40,5.06,4,1.73,-1.439,-10.143,1.683,-8.631,1,-1.049,1.0,1,1,5.637,5.637,5.637
2026-01-30,LYB,LyondellBasell,48.41,49.54,48.51,44.93,18052000,6504950.0,2.78,49.65,2.551,6.368,6.829,2.264,1,1,1,1,0.08,-1.03,-1.9,52.9,,97.4,50.59,50.83,46.26,52.28,75.6,False,False,False,False,False,True,True,1,14,4.16,4,2.551,9.082,16.531,-5.639,9.959,1,12.449,1.0,1,1,17.306,17.306,17.306
2026-01-30,MCHP,Microchip Technology,75.48,76.65,73.87,64.21,12510700,9341575.0,1.34,77.62,2.845,-1.819,2.048,-2.601,1,1,1,1,6.81,-1.15,-4.33,58.7,,-47.2,77.87,78.1,74.64,80.95,59.9,True,False,False,False,False,True,True,1,17,3.7,4,2.845,0.975,3.043,-0.243,2.792,1,0.119,1.0,1,1,5.137,5.137,5.137
2026-01-30,NEM,Newmont,112.12,124.58,115.56,100.05,19165700,10318320.0,1.86,112.62,0.445,3.802,-0.248,6.256,1,1,1,1,3.9,-3.8,-11.49,48.4,,43.9,117.76,120.51,111.03,134.61,27.0,False,False,False,False,False,True,False,8,53,4.82,4,0.445,4.263,4.005,-7.12,-3.4,1,2.644,1.0,1,1,7.494,7.494,7.494
2026-01-30,NTRS,Northern Trust,148.6,149.15,145.63,136.49,1293000,1051555.0,1.23,150.77,1.466,-1.174,0.641,3.167,0,1,1,1,0.19,0.27,-0.82,60.8,,54.1,148.84,150.28,147.98,156.72,-18.4,True,False,True,False,False,True,False,4,37,2.66,4,1.466,0.274,0.917,-2.202,-1.305,1,1.82,2.0,1,1,2.108,2.108,2.108
2026-01-30,ON,ON Semiconductor,59.89,62.16,61.02,54.75,13349900,9208715.0,1.45,61.53,2.738,-3.413,4.425,3.328,1,1,1,1,3.67,-4.2,-3.71,50.8,,-16.2,61.61,62.25,59.08,66.86,38.5,False,False,False,False,False,True,True,1,18,4.48,4,2.738,-0.768,3.623,1.676,5.36,1,8.866,1.0,1,1,4.742,9.284,9.284
2026-01-30,NUE,Nucor,177.72,176.41,172.95,161.61,3064500,1894430.0,1.62,180.96,1.823,3.061,1.85,3.399,1,1,1,1,-0.23,3.89,-1.22,59.7,,11.8,177.62,180.98,176.61,183.32,50.6,False,False,True,False,False,True,False,4,24,2.85,4,1.823,4.94,6.882,-1.816,4.94,1,8.508,1.0,1,1,7.495,8.648,8.648
2026-01-30,PKG,Packaging Corporation of America,221.25,219.87,216.74,204.91,1699700,1091115.0,1.56,222.41,0.526,0.313,3.578,2.997,0,1,1,1,-2.69,1.19,1.06,59.3,,-31.0,217.45,223.38,216.63,229.77,2.8,False,False,False,False,False,True,False,4,21,2.78,4,0.526,0.84,4.448,-0.232,4.206,1,7.329,2.0,1,1,5.235,7.729,7.729
2026-01-30,PWR,Quanta Services,474.63,477.88,453.92,446.3,1838300,1031080.0,1.78,477.77,0.662,2.267,-4.918,6.361,0,1,1,1,0.42,0.45,-1.82,60.5,,6.1,475.0,483.44,471.7,489.06,77.5,True,False,True,False,False,True,False,0,3,3.49,4,0.662,2.943,-2.12,2.831,0.651,1,7.054,2.0,1,1,3.828,7.126,7.126
2026-01-30,RMD,ResMed,257.71,256.33,253.72,249.87,2258200,1022210.0,2.21,254.15,-1.382,-1.307,4.622,1.715,0,0,1,1,0.87,-0.04,0.27,57.3,,19.3,250.45,258.04,244.64,263.48,34.7,False,False,False,True,False,True,True,1,6,2.62,4,-1.382,-2.671,1.827,1.528,3.384,1,5.157,3.0,1,1,2.543,5.428,5.428
2026-01-30,RCL,Royal Caribbean Group,322.93,307.55,292.0,274.73,3353900,2640570.0,1.27,332.28,2.895,-2.323,0.723,6.719,1,1,1,1,0.35,18.65,-6.17,62.9,,105.9,335.75,339.51,316.81,349.71,-56.5,False,False,False,False,False,True,False,1,2,4.65,4,2.895,0.505,1.232,-0.779,0.444,1,7.192,1.0,1,1,4.938,7.254,7.254
2026-01-30,TER,Teradyne,240.95,242.72,228.9,200.0,3704500,2875825.0,1.29,249.43,3.518,13.405,-4.916,10.689,1,1,1,1,4.83,0.55,-4.3,64.0,,-31.1,248.28,255.09,238.7,255.09,37.5,True,False,False,False,False,True,False,2,41,4.04,4,3.518,17.395,11.624,0.766,12.479,1,24.501,1.0,1,1,22.589,25.028,25.028
2026-01-30,VTRS,Viatris,12.98,12.97,12.77,11.6,10287200,8504790.0,1.21,13.56,4.507,0.0,4.971,1.674,1,1,1,1,-1.14,0.77,0.15,62.4,,-5.7,12.94,12.99,12.82,13.38,85.3,False,False,False,False,False,True,False,4,42,2.6,4,4.507,4.507,9.702,-0.139,9.549,1,11.383,1.0,1,1,10.772,11.536,11.536
2026-01-30,WDC,Western Digital,250.11,260.25,225.6,185.89,21695100,10288140.0,2.11,270.1,7.993,7.405,-7.177,8.605,1,1,1,1,10.7,-0.46,-10.12,61.8,,-2.0,278.11,283.56,237.47,285.28,37.6,True,False,False,False,False,True,False,4,41,7.3,4,7.993,15.989,7.665,-3.422,3.98,1,12.928,1.0,1,1,18.491,18.491,18.491
2026-01-30,WY,Weyerhaeuser,25.56,25.89,25.51,23.41,10094100,8285765.0,1.22,25.62,0.233,3.251,0.075,-0.262,0,1,1,1,-0.69,-0.46,-0.58,55.5,,32.6,25.62,25.86,24.44,27.36,29.2,True,False,False,False,False,True,False,3,22,2.53,4,0.233,3.491,3.569,0.037,3.607,1,3.336,2.0,1,1,4.888,5.004,5.004
2026-02-02,AMCR,Amcor,43.18,43.59,42.72,41.78,7831400,6127159.0,1.28,44.34,2.674,8.103,-3.666,0.498,1,1,1,1,-0.68,0.82,-1.13,54.6,,-13.2,43.7,43.72,42.76,44.9,15.5,True,False,False,False,False,True,True,1,5,2.91,0,2.674,10.994,6.926,2.971,10.103,1,10.651,1.0,1,1,11.657,11.657,11.657
2026-02-02,CCL,Carnival,32.3,30.07,30.05,28.26,30352500,20138580.0,1.51,31.79,-1.572,0.47,-1.994,-3.472,1,1,1,1,8.46,-3.63,8.09,64.2,,-44.1,30.04,32.54,29.98,32.65,33.2,False,False,False,True,True,True,True,1,0,3.58,0,-1.572,-1.109,-3.082,8.076,4.746,1,1.109,1.0,1,1,2.157,4.869,4.869
2026-02-02,CTRA,Coterra,27.61,27.8,26.23,26.09,27775000,12295085.0,2.26,28.73,4.063,5.356,-0.59,-0.489,1,1,1,1,0.97,2.82,-3.6,60.9,,-17.3,27.65,28.34,27.32,28.85,100.5,True,False,True,False,False,True,False,0,8,3.65,0,4.063,9.637,8.99,1.155,10.248,1,9.709,1.0,1,1,10.176,11.255,11.255
2026-02-02,EOG,EOG Resources,108.41,110.45,107.08,106.4,8259500,4923995.0,1.68,110.43,1.863,3.84,-1.901,0.15,1,1,1,1,0.95,0.04,-3.32,52.5,,-23.4,108.75,110.05,107.52,115.45,22.2,True,False,False,False,False,True,True,1,3,3.13,0,1.863,5.774,3.763,1.076,4.88,1,5.036,1.0,1,1,6.051,6.051,6.051
2026-02-02,EL,Estée Lauder Companies (The),118.39,115.7,114.05,103.33,4868800,3478335.0,1.4,115.91,-2.097,2.873,-19.187,-0.462,1,1,1,1,0.51,0.06,3.02,65.0,,24.3,116.41,119.76,115.48,119.89,70.8,False,False,False,True,False,True,False,3,38,2.75,0,-2.097,0.716,-18.609,2.907,-16.243,1,-16.63,1.0,1,1,2.425,2.425,2.425
2026-02-02,FITB,Fifth Third Bancorp,51.95,50.5,49.88,46.41,22331900,15446120.0,1.45,52.75,1.54,2.54,-0.555,-1.362,0,1,1,1,0.2,0.86,3.44,64.4,,719.0,49.42,52.02,49.42,53.33,-78.6,False,False,False,True,False,True,False,3,36,2.88,0,1.54,4.119,3.542,2.398,6.025,1,4.581,2.0,1,1,6.564,6.564,6.564
2026-02-02,IBKR,Interactive Brokers,75.19,75.27,73.44,68.09,6897600,5431500.0,1.27,74.85,-0.452,-1.989,-5.379,5.135,0,0,0,1,0.28,-1.03,0.52,61.4,,-14.4,74.61,77.9,73.02,78.72,102.1,True,False,True,False,False,True,False,2,13,3.74,0,-0.452,-2.431,-7.679,7.339,-0.903,0,4.185,5.0,1,1,1.913,4.451,4.451
2026-02-02,KLAC,KLA Corporation,1408.62,1551.31,1476.96,1291.94,1603800,1302435.0,1.23,1353.78,-3.893,-3.565,1.821,-0.193,1,1,1,1,3.53,-15.24,-1.22,47.8,,85.1,1398.21,1438.38,1398.19,1691.15,-42.5,False,False,True,False,True,True,False,5,41,5.66,0,-3.893,-7.319,-5.631,8.409,2.304,1,2.106,1.0,1,1,2.754,3.3,3.3
2026-02-02,LYB,LyondellBasell,49.65,49.42,48.8,45.04,10072700,6689965.0,1.51,52.81,6.368,6.829,-5.639,0.672,1,1,1,1,-1.03,-1.9,2.55,57.5,,75.6,48.11,49.93,46.56,52.28,-44.2,False,False,False,False,False,True,True,1,15,4.34,0,6.368,13.632,7.224,2.264,9.652,1,10.388,1.0,1,1,14.388,14.388,14.388
2026-02-02,NEM,Newmont,112.62,121.97,116.14,100.62,13283700,10635505.0,1.25,116.9,3.802,-0.248,-7.12,4.691,1,1,1,1,-3.8,-11.49,0.45,49.0,,27.0,110.84,116.08,110.24,134.61,-30.7,False,False,True,False,False,True,False,8,54,4.87,0,3.802,3.545,-3.828,6.256,2.189,1,6.983,1.0,1,1,7.018,7.319,7.319
2026-02-02,RMD,ResMed,254.15,256.18,254.21,250.02,1436100,1045950.0,1.37,250.83,-1.307,4.622,1.528,1.594,0,1,1,1,-0.04,0.27,-1.38,51.5,,34.7,256.59,257.85,250.27,263.48,-36.4,False,False,False,False,False,False,True,1,7,2.66,0,-1.307,3.254,4.832,1.715,6.63,1,8.33,2.0,1,1,5.335,8.515,8.515
2026-02-02,RVTY,Revvity,107.09,110.02,109.84,101.65,3217500,1593880.0,2.02,101.13,-5.565,2.67,-4.151,1.211,1,1,1,1,-2.38,0.29,-1.57,48.5,,13.1,104.5,107.15,101.7,118.3,107.3,False,False,False,False,False,True,True,1,18,4.25,0,-5.565,-3.044,-7.069,2.08,-5.136,1,-3.987,1.0,1,1,2.054,2.054,2.054
2026-02-02,WSM,"Williams-Sonoma, Inc.",214.03,207.66,204.66,190.9,1304600,1040380.0,1.25,216.03,0.934,-0.093,-1.548,-1.405,1,1,1,1,-0.03,-0.49,4.58,63.2,,45.9,204.69,214.38,203.62,219.54,24.2,False,False,False,True,False,True,False,4,18,3.27,0,0.934,0.841,-0.72,3.85,3.102,1,1.654,1.0,1,1,3.635,3.635,3.635
2026-02-02,WY,Weyerhaeuser,25.62,25.74,25.62,23.47,10540000,8571895.0,1.23,26.45,3.251,0.075,0.037,0.075,1,1,1,1,-0.46,-0.58,0.23,56.2,,29.2,25.69,25.88,25.24,27.36,4.4,True,False,False,False,False,True,False,3,23,2.56,0,3.251,3.328,3.367,-0.262,3.096,1,3.173,1.0,1,1,4.644,4.76,4.76
2026-02-03,AMD,Advanced Micro Devices,242.11,246.01,233.64,224.97,53097100,39033555.0,1.36,200.19,-17.314,-3.841,8.281,-1.125,0,0,0,0,-6.13,4.03,-1.69,55.5,,-9.3,251.55,252.65,237.04,266.96,46.2,True,False,False,False,False,True,True,1,5,5.31,1,-17.314,-20.491,-13.907,3.627,-10.784,0,-11.788,,0,0,-9.719,-9.384,-9.384
2026-02-03,AMZN,Amazon,238.62,241.12,240.19,234.05,53831300,41612415.0,1.29,232.99,-2.359,-4.421,-5.555,-0.843,0,0,0,0,-1.01,1.53,-1.79,51.2,,-19.4,244.98,246.35,235.45,248.94,43.4,False,False,False,False,False,True,True,1,4,2.59,1,-2.359,-6.676,-11.86,-0.761,-12.53,0,-13.268,,1,1,0.101,0.101,0.101
